evidence_id,instance_id,content_id,original_path,relative_path,parent_instance_id,parent_content_id,parent_screenshot_path,source_bbox,proposal_source,template_name,candidate_visual_family,candidate_visual_attribute,label_status,close_x_negative_type,evidence_role,label_confidence,legacy_sample_role,legacy_sub_role,legacy_screen_state,asset_role,image_scope,representation,notes
evi_000084,file_7e16da7694febf05,asset_e822f8b16256d1d4,D:\Projects\adb_vl\ads2\assets\2_communication\crop_20260607_145608.png,ads2\assets\2_communication\crop_20260607_145608.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,review_asset,crop,raw,General non-action crop; not auto close-X negative
evi_000085,file_50d8cb636f34299e,asset_199ad3221b03f222,D:\Projects\adb_vl\ads2\assets\2_communication\crop_20260607_150759_0.png,ads2\assets\2_communication\crop_20260607_150759_0.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,review_asset,crop,raw,General non-action crop; not auto close-X negative
evi_000086,file_57d2f69c21a42f0f,asset_52da1398bb93a963,D:\Projects\adb_vl\ads2\assets\2_communication\crop_20260607_161122_0.png,ads2\assets\2_communication\crop_20260607_161122_0.png,,,,,,,,reward_or_play_style,positive,family_unknown,heuristic,0.45,action_target,free,uncertain,review_asset,crop,raw,Visual attribute only; not formal family label
evi_000087,file_3a6e6286b1435c9e,asset_a5bd2beb08d8ed09,D:\Projects\adb_vl\ads2\assets\2_communication\crop_20260608_082319.png,ads2\assets\2_communication\crop_20260608_082319.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,review_asset,crop,raw,General non-action crop; not auto close-X negative
evi_000088,file_71821e0f46a9d9db,asset_b621d5687082a345,D:\Projects\adb_vl\ads2\assets\2_communication\crop_20260609_093141.png,ads2\assets\2_communication\crop_20260609_093141.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,review_asset,crop,raw,General non-action crop; not auto close-X negative
evi_000089,file_aad324732ebc38f1,asset_de631495415cb9f3,D:\Projects\adb_vl\ads2\assets\2_communication\crop_20260614_154628.png,ads2\assets\2_communication\crop_20260614_154628.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,review_asset,crop,raw,General non-action crop; not auto close-X negative
evi_000090,file_949c0892879941c4,asset_b899a1551a4caae2,D:\Projects\adb_vl\ads2\assets\2_communication\crop_20260614_154725.png,ads2\assets\2_communication\crop_20260614_154725.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,時間沙漏,uncertain,review_asset,crop,raw,General non-action crop; not auto close-X negative
evi_000091,file_8a8ca262545a52fb,asset_32ca1dbfa59909e8,D:\Projects\adb_vl\ads2\assets\2_communication\crop_20260614_171018.png,ads2\assets\2_communication\crop_20260614_171018.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,探寶鏟,uncertain,review_asset,crop,raw,General non-action crop; not auto close-X negative
evi_000092,file_e52e557ce9225d1b,asset_2af1b7045f897a9e,D:\Projects\adb_vl\ads2\assets\2_communication\crop_20260711_140632.png,ads2\assets\2_communication\crop_20260711_140632.png,,,,,,,,reward_or_play_style,positive,family_unknown,heuristic,0.45,action_target,free,uncertain,review_asset,crop,raw,Visual attribute only; not formal family label
evi_000093,file_b7ee94d02191862f,asset_636cdeb26ca95f12,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260606_232156_edit.png,ads2\assets\2_communication\manual_rescue_20260606_232156_edit.png,,,,,,,,reward_or_play_style,unknown,family_unknown,heuristic,0.45,uncertain,got,actionable,review_asset,fullscreen,raw,Visual attribute only; not formal family label
evi_000094,file_a38025dbb89180ef,asset_18251ebb4fbe0ec2,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260606_232156_original.png,ads2\assets\2_communication\manual_rescue_20260606_232156_original.png,,,,,,,,reward_or_play_style,unknown,family_unknown,heuristic,0.45,uncertain,got,actionable,review_asset,fullscreen,raw,Visual attribute only; not formal family label
evi_000095,file_cbc748e26d09fc65,asset_625cf2818929c1d0,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_083556_edit.png,ads2\assets\2_communication\manual_rescue_20260613_083556_edit.png,,,,,,,,reward_or_play_style,unknown,family_unknown,heuristic,0.45,uncertain,got,actionable,review_asset,fullscreen,raw,Visual attribute only; not formal family label
evi_000096,file_23dbc443cbd6ea9b,asset_55e9f3cfdc5f3ed6,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_145852_edit_mask.png,ads2\assets\2_communication\manual_rescue_20260613_145852_edit_mask.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,review_asset,crop,raw,General non-action crop; not auto close-X negative
evi_000097,file_6aff7e0fb40ebf65,asset_4961e66205fe51a1,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260613_145852_edit_roi.png,ads2\assets\2_communication\manual_rescue_20260613_145852_edit_roi.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,review_asset,crop,raw,General non-action crop; not auto close-X negative
evi_000098,file_ceaad6b701f5d5a4,asset_75d5fd01adf360e6,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260705_104516_edit.png,ads2\assets\2_communication\manual_rescue_20260705_104516_edit.png,,,,,,,,reward_or_play_style,unknown,family_unknown,heuristic,0.45,uncertain,got,actionable,review_asset,fullscreen,raw,Visual attribute only; not formal family label
evi_000099,file_d46b197168fee412,asset_411bd82c019bb4de,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140522_edit.png,ads2\assets\2_communication\manual_rescue_20260711_140522_edit.png,,,,,,,,reward_or_play_style,unknown,family_unknown,heuristic,0.45,uncertain,free,actionable,review_asset,fullscreen,raw,Visual attribute only; not formal family label
evi_000100,file_5204cddb94e64d8e,asset_8089d3ec2f3418e0,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140522_original.png,ads2\assets\2_communication\manual_rescue_20260711_140522_original.png,,,,,,,,reward_or_play_style,unknown,family_unknown,heuristic,0.45,uncertain,free,actionable,review_asset,fullscreen,raw,Visual attribute only; not formal family label
evi_000101,file_04613673a2a00b41,asset_8ca75c26bac1b84b,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140632_edit.png,ads2\assets\2_communication\manual_rescue_20260711_140632_edit.png,,,,,,,,reward_or_play_style,unknown,family_unknown,heuristic,0.45,uncertain,free,actionable,review_asset,fullscreen,raw,Visual attribute only; not formal family label
evi_000102,file_396e311ee8626082,asset_191230a348180ff4,D:\Projects\adb_vl\ads2\assets\2_communication\manual_rescue_20260711_140632_original.png,ads2\assets\2_communication\manual_rescue_20260711_140632_original.png,,,,,,,,reward_or_play_style,unknown,family_unknown,heuristic,0.45,uncertain,free,actionable,review_asset,fullscreen,raw,Visual attribute only; not formal family label
evi_000103,file_1eb21421ca9b9649,asset_2867e99380860ce4,D:\Projects\adb_vl\ads2\assets\3_reference_screens\debug_end_20260605_081007.png,ads2\assets\3_reference_screens\debug_end_20260605_081007.png,,,,,,,,reward_or_play_style,unknown,family_unknown,heuristic,0.45,uncertain,got,actionable,reference_screen,fullscreen,raw,Visual attribute only; not formal family label
evi_000104,file_f25efae1970613c3,asset_0db3aa10d25f2d41,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_042257_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_042257_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000105,file_ba3e91518bbe9ff4,asset_5458b3827ef7a8ca,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_042353_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_042353_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000106,file_52db98461437be18,asset_cef23608dc872452,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_042429_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_042429_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000107,file_5f34bb9564706fee,asset_98e1db61d8ee29c9,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_043419_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_043419_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000108,file_4c895d9147a8f08e,asset_44cce56142a53ecb,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_043707_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_043707_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000109,file_23a53344b9c60761,asset_c889af42d3e373fc,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_044156_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_044156_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000110,file_77d55db681bf8b24,asset_3357841f0220f11b,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_044653_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_044653_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000111,file_747fb3dafbccfcaf,asset_d817f8eddbd0f0f8,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_044717_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_044717_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000112,file_08e5bb9706d14b67,asset_9bd83ce1a9915ca0,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_045316_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_045316_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000113,file_c4807ae8af466acd,asset_7e25ffb66d6ac8ce,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_045709_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_045709_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000114,file_66efb2934ca0bdfd,asset_41144c8a32bd4ecc,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_045743_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_045743_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000115,file_31db8e5d2492b245,asset_39299fffba65c9ba,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_052002_roi_15.png,ads2\assets\review_crops\ad_issue_20260606_052002_roi_15.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000116,file_48040a14334f0d46,asset_917bc11cb365ab77,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_052302_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_052302_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000117,file_42821aa6adfc5307,asset_645ad8b448d9d2ef,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_081550_roi_9.png,ads2\assets\review_crops\ad_issue_20260606_081550_roi_9.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000118,file_5bec6b01acde55e2,asset_8c6b4f5a25172b19,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_082946_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_082946_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000119,file_87873dfa34b9d64e,asset_c3289c022813c91d,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_083435_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_083435_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000120,file_84d02d57b6a103a2,asset_3b2b25a7fe2164d6,D:\Projects\adb_vl\ads2\assets\review_crops\ad_issue_20260606_084107_roi_0.png,ads2\assets\review_crops\ad_issue_20260606_084107_roi_0.png,,,,,,,close_x,,positive,,human,0.90,action_target,,uncertain,candidate_crop,crop,raw,DB reviewed close-X-looking raw crop/template
evi_000121,file_91e63fdf2b0c713a,asset_f95d2dcffde69b7f,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000069_score_0.964_x169_y313_w32_h30_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000077_20260711_111125_after_tap_481_515.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000069_score_0.964_x169_y313_w32_h30_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000077_20260711_111125_after_tap_481_515.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000122,file_d15c5f2f82c15b10,asset_833bb0042f6e903f,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000083_score_0.949_x395_y361_w14_h14_log__20260711_104232_40108_afk_20260711_104213_311_深淵_task__000018_20260711_104306_abyss_rental_scan_05.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000083_score_0.949_x395_y361_w14_h14_log__20260711_104232_40108_afk_20260711_104213_311_深淵_task__000018_20260711_104306_abyss_rental_scan_05.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000123,file_7de7b609a5bd0bd5,asset_0fd5db475739742b,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000087_score_0.947_x545_y186_w12_h13_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000074_20260711_084318_before_tap_481_515.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000087_score_0.947_x545_y186_w12_h13_log__20260711_084004_22576_afk_20260711_083942_14_每日任務_task_fail_returncode_1__000074_20260711_084318_before_tap_481_515.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000124,file_1998ac9c31d5f7e9,asset_84ad038ea35f3ab9,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000136_score_0.938_x395_y354_w14_h14_log__20260711_085505_41488_afk_20260711_085445_14_深淵_task__000020_20260711_085542_before_tap_746_194.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000136_score_0.938_x395_y354_w14_h14_log__20260711_085505_41488_afk_20260711_085445_14_深淵_task__000020_20260711_085542_before_tap_746_194.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000125,file_ce71743621359122,asset_f01d5a12652652ef,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000137_score_0.938_x395_y159_w14_h14_log__20260711_085505_41488_afk_20260711_085445_14_深淵_task__000021_20260711_085543_after_tap_746_194.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000137_score_0.938_x395_y159_w14_h14_log__20260711_085505_41488_afk_20260711_085445_14_深淵_task__000021_20260711_085543_after_tap_746_194.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000126,file_69110a4a94e9919c,asset_56011832fca6d91a,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000139_score_0.938_x395_y183_w14_h14_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000008_20260711_095241_after_swipe_455_430_455_170_520.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000139_score_0.938_x395_y183_w14_h14_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000008_20260711_095241_after_swipe_455_430_455_170_520.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000127,file_a8d925f13ebdc177,asset_a3e3e7ee9b3ea925,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000140_score_0.938_x395_y378_w14_h14_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000008_20260711_095241_after_swipe_455_430_455_170_520.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\000140_score_0.938_x395_y378_w14_h14_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000008_20260711_095241_after_swipe_455_430_455_170_520.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
